classe,volume,quantidadeCobre,quantidadeFerro,quantidadeFAD,quantidadeNAD,quantidadeFolhas,quantidadeOutrasEstruturas,quantidadeHelices,'\% G','\% K','\% L','\% P','\% T','Desc. Local. \% Hidrofobico','Desc. Local. \% Neutro',csm1,Emboss1,Emboss2,Emboss23,Emboss24,Emboss25,Emboss26,Emboss27,Emboss29,Emboss30,Emboss31,Domain_IPR003595,Domain_IPR011009
HIDROLASES,17326.9,0,0,0,0,0.076923,0.523077,0.4,0.084615,0.038462,0.069231,0.015385,0.038462,0.307692,0.346154,7803,14699.72,9.1424,33.846,55.385,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17190.6,0,0,0,0,0.076923,0.538462,0.384615,0.092308,0.038462,0.061538,0.015385,0.038462,0.3,0.353846,7822,14629.59,9.1424,34.615,56.923,27.692,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17223.3,0,0,0,0,0.076923,0.553846,0.369231,0.084615,0.038462,0.061538,0.015385,0.038462,0.292308,0.353846,7803,14688.61,9.1424,34.615,56.154,26.923,10.769,54.615,23.846,15.385,8.462,0,0
HIDROLASES,34277.4,0,0,0,0,0.282787,0.368852,0.348361,0.061475,0.098361,0.057377,0.036885,0.061475,0.266393,0.360656,19991,28520.16,9.1278,22.541,44.262,24.18,15.984,48.361,29.098,16.393,12.705,0,0
HIDROLASES,16551.4,0,0,0,0,0.085366,0.280488,0.634146,0.08871,0.024194,0.137097,0.072581,0.072581,0.362903,0.354839,6905,13633.83,5.6211,25.806,52.419,33.871,5.645,58.065,24.194,12.097,12.097,0,0
HIDROLASES,41643,0,0,0,0,0.085366,0.268293,0.646341,0.074434,0.048544,0.07767,0.032362,0.084142,0.288026,0.453074,34874,34684.94,7.7016,33.657,51.456,26.537,16.505,52.751,19.417,11.003,8.414,0,0
HIDROLASES,17352.4,0,0,0,0,0.085366,0.27439,0.640244,0.084615,0.038462,0.069231,0.015385,0.038462,0.307692,0.338462,7795,14742.75,9.1424,33.077,55.385,27.692,10.769,55.385,23.846,15.385,8.462,0,0
HIDROLASES,17277.8,0,0,0,0,0.085366,0.27439,0.640244,0.084615,0.038462,0.069231,0.015385,0.038462,0.3,0.346154,7816,14693.68,9.1429,33.077,55.385,27.692,10.769,54.615,24.615,16.154,8.462,0,0
HIDROLASES,23763.4,0,0,0,0,0.085366,0.268293,0.646341,0.135135,0.027027,0.021622,0.032432,0.135135,0.227027,0.540541,15394,20369.15,9.3189,42.162,66.486,17.838,17.297,52.432,11.892,7.568,4.324,0,0
HIDROLASES,27082.9,0,0,0,0,0.085366,0.280488,0.634146,0.078818,0.059113,0.1133,0.054187,0.044335,0.330049,0.369458,12007,22085.69,5.7813,28.571,47.783,37.438,7.389,60.099,25.616,12.808,12.808,0,0
HIDROLASES,12621.5,0,0,0,0,0.269231,0.576923,0.153846,0.115385,0.019231,0.028846,0.038462,0.057692,0.201923,0.548077,5312,11012.66,4.0377,43.269,69.231,20.192,15.385,51.923,17.308,5.769,11.538,0,0
HIDROLASES,30097.7,0,0,0,0,0.295359,0.611814,0.092827,0.101266,0.037975,0.063291,0.042194,0.050633,0.312236,0.451477,20930,25384.56,5.1823,38.397,61.603,26.582,11.814,58.228,15.612,7.595,8.017,0,0
HIDROLASES,35101.6,0,0,0,0,0.178988,0.40856,0.412451,0.046693,0.167315,0.085603,0.035019,0.050584,0.2607,0.33463,24591,28793.17,10.1619,24.125,49.027,29.183,8.56,46.304,31.128,19.066,12.062,0,0
HIDROLASES,40306.5,0,0,0,0,0.180272,0.370748,0.44898,0.071429,0.027211,0.095238,0.102041,0.030612,0.353741,0.370748,32097,33331.21,4.7221,21.769,48.98,30.952,14.626,62.585,26.871,12.245,14.626,0,0
HIDROLASES,14734.9,0,0,0,0,0.2,0.581818,0.218182,0.090909,0.072727,0.063636,0.027273,0.072727,0.254545,0.418182,5711,12400.85,8.6574,32.727,52.727,24.545,14.545,50.909,25.455,14.545,10.909,0,0
HIDROLASES,14697.8,0,0,0,0,0.218182,0.563636,0.218182,0.090909,0.072727,0.063636,0.027273,0.081818,0.254545,0.418182,5460,12364.81,8.6544,33.636,53.636,24.545,13.636,50.909,24.545,13.636,10.909,0,0
HIDROLASES,28814.1,0,0,0,0,0.24537,0.509259,0.24537,0.097222,0.032407,0.111111,0.060185,0.032407,0.305556,0.37963,17171,24017.59,9.2058,29.167,49.537,31.019,9.259,58.333,27.315,15.741,11.574,0,0
HIDROLASES,14695.5,0,0,0,0,0.227273,0.554545,0.218182,0.090909,0.072727,0.063636,0.027273,0.072727,0.236364,0.436364,5456,12352.73,9.2865,32.727,52.727,25.455,14.545,50,25.455,14.545,10.909,0,0
HIDROLASES,16012.7,0,0,0,0,0.065041,0.430894,0.504065,0.04878,0.081301,0.065041,0.04065,0.03252,0.308943,0.325203,6861,13798.49,5.678,32.52,60.163,18.699,11.382,50.407,22.764,11.382,11.382,0,0
HIDROLASES,14696.3,0,0,0,0,0.227273,0.545455,0.227273,0.090909,0.072727,0.063636,0.027273,0.081818,0.236364,0.436364,5465,12368.73,9.2865,32.727,53.636,24.545,14.545,49.091,25.455,14.545,10.909,0,0
HIDROLASES,14696.3,0,0,0,0,0.218182,0.572727,0.209091,0.090909,0.072727,0.054545,0.027273,0.081818,0.236364,0.436364,5459,12368.73,9.2865,32.727,53.636,24.545,14.545,49.091,25.455,14.545,10.909,0,0
HIDROLASES,26112,0,0,0,0,0.167513,0.451777,0.380711,0.060914,0.055838,0.06599,0.020305,0.040609,0.329949,0.390863,16778,21826.72,5.2359,32.487,52.792,29.442,11.675,52.284,24.873,12.183,12.69,0,0
HIDROLASES,34697.9,0,0,0,0,0.166038,0.422642,0.411321,0.083019,0.071698,0.079245,0.030189,0.075472,0.25283,0.407547,26845,29101.61,6.7972,33.585,54.717,28.302,9.434,50.189,26.415,13.585,12.83,0,0
HIDROLASES,17770.9,0,0,0,0,0.085366,0.280488,0.634146,0.054688,0.132813,0.070313,0.070313,0.078125,0.289063,0.367188,6366,14578.68,5.2996,21.875,48.438,26.562,13.281,51.562,32.031,15.625,16.406,0,0
HIDROLASES,14530.9,0,0,0,0,0.085366,0.268293,0.646341,0.082569,0.045872,0.06422,0.027523,0.06422,0.256881,0.440367,2230228,12211.65,9.8514,33.945,55.963,29.358,13.761,53.211,24.771,14.679,10.092,0,0
HIDROLASES,31012.7,0,0,0,0,0.085366,0.268293,0.646341,0.090129,0.025751,0.111588,0.077253,0.034335,0.304721,0.39485,18636,25920.37,6.9693,24.464,50.644,29.614,12.446,54.506,27.468,16.309,11.159,0,0
HIDROLASES,31012.7,0,0,0,0,0.085366,0.27439,0.640244,0.090129,0.025751,0.111588,0.077253,0.034335,0.304721,0.39485,18790,25920.37,6.9693,24.464,50.644,29.614,12.446,54.506,27.468,16.309,11.159,0,0
HIDROLASES,22296.6,0,0,0,0,0.085366,0.262195,0.652439,0.067073,0.079268,0.085366,0.018293,0.073171,0.280488,0.347561,10700,18517.2,10.3151,28.659,49.39,31.098,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,64975.1,0,0,0,0,0.159509,0.480573,0.359918,0.06544,0.051125,0.09816,0.06953,0.05726,0.286299,0.425358,65230,53936.89,4.5577,30.47,51.125,30.47,12.27,56.442,23.926,10.429,13.497,0,0
HIDROLASES,114590.9,0,0,0,0,0.20979,0.493007,0.297203,0.082751,0.06993,0.073427,0.051282,0.040793,0.272727,0.379953,128347,95849.94,6.5264,27.972,51.748,27.506,12.238,53.846,27.273,14.103,13.17,0,0
HIDROLASES,41536.1,0,0,0,0,0.208054,0.432886,0.35906,0.04698,0.073826,0.090604,0.040268,0.04698,0.322148,0.315436,31357,34672.54,6.2481,23.49,42.617,24.161,12.752,48.322,31.208,16.107,15.101,0,0
HIDROLASES,41505.7,0,0,0,0,0.211409,0.399329,0.389262,0.04698,0.073826,0.090604,0.040268,0.04698,0.325503,0.315436,31225,34614.5,6.2473,23.49,42.953,24.497,12.752,48.658,30.537,15.772,14.765,0,0
HIDROLASES,22315.1,0,0,0,0,0.085366,0.280488,0.634146,0.077844,0.035928,0.095808,0.083832,0.071856,0.275449,0.45509,12491,18672.84,4.7863,27.545,53.293,26.946,16.766,56.287,25.749,11.976,13.772,0,0
HIDROLASES,33952.8,0,0,0,0,0.085366,0.268293,0.646341,0.09434,0.033962,0.075472,0.037736,0.060377,0.25283,0.449057,26114,28501.56,4.8438,33.962,61.132,32.075,11.698,56.604,18.491,8.679,9.811,0,0
HIDROLASES,33920.1,0,0,0,0,0.085366,0.27439,0.640244,0.09434,0.033962,0.075472,0.037736,0.060377,0.25283,0.449057,26191,28488.52,4.7205,33.962,61.509,32.075,11.698,56.604,18.868,8.679,10.189,0,0
HIDROLASES,31619.6,0,0,0,0,0.085366,0.280488,0.634146,0.130112,0.018587,0.070632,0.048327,0.063197,0.226766,0.565056,30336,26697.51,9.3233,46.84,70.632,34.944,7.063,58.364,11.524,7.435,4.089,0,0
HIDROLASES,62858.9,0,0,0,0,0.154525,0.399558,0.445916,0.055188,0.072848,0.086093,0.04415,0.046358,0.344371,0.309051,50339,52275.89,6.3958,22.737,46.137,25.607,13.907,52.539,28.256,14.79,13.466,0,0
HIDROLASES,4326,0,0,0,0,0.333333,0.666667,0,0.166667,0,0.055556,0.055556,0.111111,0.25,0.611111,630,3745.14,7.1168,52.778,66.667,16.667,13.889,61.111,2.778,2.778,0,0,0
HIDROLASES,41282.7,0,0,0,0,0.159609,0.478827,0.361564,0.074919,0.04886,0.074919,0.032573,0.084691,0.286645,0.452769,35039,34408.6,7.7036,33.876,51.792,26.384,16.287,52.443,19.544,11.075,8.469,0,0
HIDROLASES,30936.8,0,0,0,0,0.232365,0.414938,0.352697,0.124481,0.008299,0.099585,0.041494,0.074689,0.307054,0.460581,22371,25721.93,4.8895,37.344,56.432,30.29,10.788,58.506,14.108,6.639,7.469,0,0
HIDROLASES,32070.7,0,0,0,0,0.352941,0.537255,0.109804,0.129412,0.027451,0.062745,0.039216,0.082353,0.298039,0.431373,22577,27054.24,4.6326,38.824,63.529,27.451,8.235,56.863,15.686,7.059,8.627,0,0
HIDROLASES,49176.1,0,0,0,0,0.134111,0.434402,0.431487,0.046647,0.084548,0.081633,0.03207,0.029155,0.326531,0.285714,35530,40894.41,5.1164,18.076,39.359,24.781,17.493,51.312,32.653,15.743,16.91,0,0
HIDROLASES,16021.4,0,0,0,0,0.065041,0.439024,0.495935,0.04878,0.089431,0.065041,0.04065,0.03252,0.300813,0.325203,6876,13794.49,7.017,32.52,60.163,18.699,11.382,49.593,22.764,12.195,10.569,0,0
HIDROLASES,22053.3,0,0,0,0,0.136905,0.630952,0.232143,0.095238,0.011905,0.071429,0.065476,0.053571,0.244048,0.434524,11779,18801.54,4.8084,27.976,52.976,23.81,15.476,51.19,26.786,12.5,14.286,0,0
HIDROLASES,22157.6,0,0,0,0,0.085366,0.280488,0.634146,0.094675,0.011834,0.071006,0.065089,0.053254,0.248521,0.431953,12713,18888.62,4.5967,27.811,53.846,24.26,15.385,51.479,27.811,12.426,15.385,0,0
HIDROLASES,17246.8,0,0,0,0,0.085366,0.280488,0.634146,0.084615,0.038462,0.061538,0.015385,0.030769,0.3,0.346154,7793,14670.64,9.1424,33.846,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17298.2,0,0,0,0,0.085366,0.268293,0.646341,0.084615,0.038462,0.061538,0.015385,0.030769,0.307692,0.338462,7794,14698.7,9.1424,33.077,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17246.8,0,0,0,0,0.085366,0.268293,0.646341,0.084615,0.038462,0.061538,0.015385,0.030769,0.3,0.346154,7790,14670.64,9.1424,33.846,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17298.2,0,0,0,0,0.085366,0.27439,0.640244,0.084615,0.038462,0.061538,0.015385,0.030769,0.307692,0.338462,7795,14698.7,9.1424,33.077,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,84337.5,0,0,0,0,0.085366,0.280488,0.634146,0.099842,0.071315,0.061807,0.068146,0.064976,0.283677,0.40412,72476,70917.69,5.0121,30.111,53.407,20.761,16.006,56.418,25.832,12.361,13.471,0,0
HIDROLASES,17246.8,0,0,0,0,0.085366,0.27439,0.640244,0.084615,0.038462,0.061538,0.015385,0.030769,0.3,0.346154,7791,14670.64,9.1424,33.846,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,17298.2,0,0,0,0,0.085366,0.268293,0.646341,0.084615,0.038462,0.061538,0.015385,0.030769,0.307692,0.338462,7795,14698.7,9.1424,33.077,56.154,28.462,10.769,56.154,23.846,15.385,8.462,0,0
HIDROLASES,37303.3,0,0,0,0,0.173913,0.492754,0.333333,0.076087,0.07971,0.097826,0.021739,0.036232,0.311594,0.326087,21311,30928.19,8.4009,25.725,47.464,29.348,9.783,49.275,27.899,15.217,12.681,0,0
HIDROLASES,27687.8,0,0,0,0,0.485577,0.466346,0.048077,0.115385,0.067308,0.048077,0.038462,0.086538,0.269231,0.461538,18622,23344.82,5.619,33.654,57.212,19.712,19.712,55.288,19.231,9.615,9.615,0,0
HIDROLASES,56182.8,0,0,0,0,0.15677,0.451306,0.391924,0.08076,0.042755,0.08076,0.057007,0.042755,0.315914,0.387173,54331,47203.61,4.2258,27.791,55.107,25.416,15.914,56.77,22.09,8.551,13.539,0,0
HIDROLASES,68471.2,0,0,0,0,0.136704,0.490637,0.372659,0.104869,0.037453,0.089888,0.058052,0.067416,0.299625,0.449438,75333,57095.3,4.4549,35.393,58.801,28.464,11.423,58.801,17.041,7.303,9.738,0,0
HIDROLASES,42210.4,0,0,0,0,0.164557,0.481013,0.35443,0.098101,0.066456,0.047468,0.03481,0.03481,0.272152,0.382911,32481,35832,5.1362,29.747,49.684,19.937,14.873,52.532,26.899,12.975,13.924,0,0
HIDROLASES,70357.2,0,0,0,0,0.255556,0.472222,0.272222,0.111111,0.074074,0.074074,0.042593,0.062963,0.281481,0.412963,65087,58612.96,6.0192,32.963,56.667,27.593,12.037,56.481,20.926,10.556,10.37,0,0
HIDROLASES,22374.7,0,0,0,0,0.085366,0.262195,0.652439,0.067073,0.079268,0.097561,0.018293,0.073171,0.286585,0.341463,10669,18559.28,10.3151,28.049,48.78,31.098,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,22449,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.097561,0.018293,0.073171,0.292683,0.335366,10752,18619.39,10.3151,27.439,48.171,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,22449,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.091463,0.018293,0.073171,0.292683,0.335366,10722,18619.39,10.3151,27.439,48.171,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,22449,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.091463,0.018293,0.073171,0.292683,0.335366,10720,18619.39,10.3151,27.439,48.171,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,24483.5,0,0,0,0,0.147208,0.401015,0.451777,0.121827,0.030457,0.091371,0.045685,0.071066,0.263959,0.477157,17363,20466.08,7.9127,41.624,61.929,34.01,7.107,59.898,19.289,10.152,9.137,0,0
HIDROLASES,26562.3,0,0,0,0,0.135514,0.457944,0.406542,0.116822,0.028037,0.098131,0.051402,0.070093,0.257009,0.476636,17335,22214.99,5.9372,41.121,61.215,34.112,6.542,59.346,18.692,9.346,9.346,0,0
HIDROLASES,26534,0,0,0,0,0.135514,0.462617,0.401869,0.116822,0.028037,0.093458,0.051402,0.070093,0.252336,0.476636,17357,22230.94,5.2794,41.121,61.215,33.645,6.542,58.879,19.159,9.346,9.813,0,0
HIDROLASES,26588.5,0,0,0,0,0.135514,0.448598,0.415888,0.116822,0.028037,0.093458,0.051402,0.070093,0.257009,0.471963,17360,22274.08,7.086,41.121,61.215,33.645,6.542,59.346,19.159,9.813,9.346,0,0
HIDROLASES,27167.7,0,0,0,0,0.197044,0.359606,0.44335,0.078818,0.059113,0.1133,0.054187,0.044335,0.330049,0.364532,12025,22170.8,6.288,28.079,47.291,36.946,7.389,59.606,26.108,13.3,12.808,0,0
HIDROLASES,22449,0,0,0,0,0.085366,0.262195,0.652439,0.067073,0.079268,0.097561,0.018293,0.073171,0.292683,0.335366,10703,18619.39,10.3151,27.439,48.171,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,22475.7,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.097561,0.018293,0.073171,0.292683,0.335366,10730,18633.42,10.3151,27.439,47.561,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,26588.9,0,0,0,0,0.135514,0.457944,0.406542,0.116822,0.028037,0.093458,0.051402,0.070093,0.257009,0.471963,17328,22290.08,7.086,41.121,61.215,33.178,6.542,58.879,19.159,9.813,9.346,0,0
HIDROLASES,26670.3,0,0,0,0,0.135514,0.462617,0.401869,0.116822,0.028037,0.093458,0.051402,0.070093,0.257009,0.471963,17362,22334.11,7.1305,40.654,60.748,33.178,7.009,58.879,19.159,9.813,9.346,0,0
HIDROLASES,26826.8,0,0,0,0,0.14486,0.462617,0.392523,0.11215,0.028037,0.093458,0.051402,0.070093,0.261682,0.46729,17192,22438.27,7.1305,40.187,59.813,33.178,7.477,58.879,19.159,9.813,9.346,0,0
HIDROLASES,22449,0,0,0,0,0.085366,0.27439,0.640244,0.067073,0.079268,0.091463,0.018293,0.073171,0.292683,0.335366,10713,18619.39,10.3151,27.439,48.171,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,22475.7,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.097561,0.018293,0.073171,0.292683,0.335366,10693,18633.42,10.3151,27.439,47.561,30.488,9.146,51.22,27.439,16.463,10.976,0,0
HIDROLASES,39693.9,0,0,0,0,0.159875,0.473354,0.366771,0.106583,0.018809,0.097179,0.031348,0.109718,0.272727,0.504702,36305,33091.87,6.4134,42.006,65.204,34.483,9.404,55.799,15.047,8.15,6.897,0,0
HIDROLASES,57483.9,0,0,0,0,0.085366,0.280488,0.634146,0.082759,0.071264,0.052874,0.036782,0.082759,0.298851,0.370115,55416,47884.05,4.6512,29.655,54.483,28.276,9.885,52.414,25.057,11.264,13.793,0,0
HIDROLASES,18803.1,0,0,0,0,0.085366,0.268293,0.646341,0.130719,0.006536,0.084967,0.084967,0.078431,0.261438,0.542484,4997009,15870.5,3.8593,41.83,64.706,27.451,11.765,62.092,16.34,4.575,11.765,0,0
HIDROLASES,22403,0,0,0,0,0.085366,0.268293,0.646341,0.067073,0.079268,0.060976,0.018293,0.073171,0.292683,0.335366,10712,18693.57,10.3151,27.439,48.171,27.439,8.537,51.22,27.439,16.463,10.976,0,0
HIDROLASES,7733.1,0,0,0,0,0.085366,0.27439,0.640244,0.133333,0.05,0.016667,0.05,0.15,0.2,0.483333,4497749,6766.37,4.567,43.333,58.333,6.667,16.667,50,26.667,11.667,15,0,0
HIDROLASES,20986.7,0,0,0,0,0.085366,0.27439,0.640244,0.117284,0.024691,0.08642,0.080247,0.067901,0.314815,0.450617,9245,17592,8.0321,33.333,58.642,27.778,14.198,60.494,18.519,12.963,5.556,0,0
HIDROLASES,34237,0,0,0,0,0.085366,0.268293,0.646341,0.076336,0.030534,0.09542,0.087786,0.061069,0.278626,0.454198,2788022,28403.56,8.5637,30.916,52.672,33.969,9.16,57.252,24.809,15.267,9.542,0,0
HIDROLASES,31050.3,0,0,0,0,0.085366,0.280488,0.634146,0.040359,0.080717,0.076233,0.044843,0.080717,0.309417,0.318386,17773,25763.29,6.3694,21.076,47.534,26.906,11.659,47.085,29.596,15.247,14.35,0,0
HIDROLASES,37288.8,0,0,0,0,0.085366,0.268293,0.646341,0.0625,0.088235,0.121324,0.051471,0.051471,0.341912,0.334559,20074,30494.57,8.4648,24.632,44.485,31.25,9.191,53.676,27.941,15.809,12.132,0,0
HIDROLASES,57677.5,0,0,0,0.00232,0.085366,0.268293,0.646341,0.085847,0.069606,0.090487,0.037123,0.053364,0.338747,0.361949,51263,47420.86,6.5081,28.538,50.116,33.411,10.209,58.469,25.754,13.689,12.065,0,0
HIDROLASES,22407.6,0,0,0,0,0.085366,0.27439,0.640244,0.067073,0.073171,0.097561,0.018293,0.067073,0.304878,0.323171,10722,18622.37,9.8061,27.439,48.78,30.488,9.146,51.829,27.439,15.854,11.585,0,0
HIDROLASES,29375.7,0,0,0,0,0.488789,0.457399,0.053812,0.040359,0.044843,0.058296,0.022422,0.085202,0.29148,0.394619,16090,24793.26,4.5866,32.287,60.09,26.009,12.108,43.946,20.179,8.969,11.211,0,0
HIDROLASES,42857,0,0,0,0,0.462006,0.382979,0.155015,0.112462,0.048632,0.091185,0.048632,0.075988,0.282675,0.446809,35315,35749.8,4.1158,34.043,55.015,27.052,13.678,57.447,20.973,7.599,13.374,0,0
HIDROLASES,15003,0,0,0,0,0.067797,0.483051,0.449153,0.059322,0.033898,0.042373,0.042373,0.101695,0.288136,0.449153,6219,12936.49,4.9367,44.068,62.712,20.339,11.864,54.237,16.102,7.627,8.475,0,0
HIDROLASES,44131.8,0,0.003003,0,0,0.204204,0.507508,0.288288,0.081081,0.06006,0.072072,0.066066,0.036036,0.282282,0.39039,33307,37041.15,9.404,31.832,52.853,26.426,11.411,55.255,25.826,15.616,10.21,0,0
HIDROLASES,29375.9,0,0,0,0,0.320175,0.578947,0.100877,0.096491,0.026316,0.118421,0.061404,0.030702,0.307018,0.421053,21899,24565.98,7.2615,32.895,57.895,34.649,8.772,59.211,25.877,14.912,10.965,0,0
HIDROLASES,15919.2,0,0,0,0,0.330645,0.459677,0.209677,0.024194,0.080645,0.016129,0.032258,0.080645,0.233871,0.435484,6892,13691.28,8.2047,38.71,61.29,20.968,10.484,43.548,23.387,14.516,8.871,0,0
HIDROLASES,15768.7,0,0,0,0,0.3,0.584615,0.115385,0.153846,0.030769,0.076923,0.023077,0.076923,0.246154,0.446154,7809,13598.78,4.4773,43.846,66.923,23.077,6.923,51.538,17.692,7.692,10,0,0
HIDROLASES,13781.9,0,0,0,0,0.29703,0.465347,0.237624,0.09901,0.059406,0.108911,0.039604,0.059406,0.277228,0.386139,4997,11512.99,7.8259,24.752,46.535,25.743,14.851,52.475,27.723,15.842,11.881,1,0
HIDROLASES,21026.5,0,0,0,0,0.290323,0.354839,0.354839,0.090323,0.070968,0.077419,0.032258,0.064516,0.277419,0.367742,10487,17596,8.8219,29.032,47.097,27.097,11.613,52.258,28.387,16.774,11.613,0,0
HIDROLASES,25648.9,0,0,0,0,0.285714,0.502646,0.21164,0.031746,0.068783,0.10582,0.042328,0.100529,0.296296,0.402116,13836,21481.26,5.5199,30.688,49.735,25.397,14.815,48.148,30.688,15.344,15.344,0,0
HIDROLASES,139168.7,0,0,0,0,0.283744,0.478818,0.237438,0.060099,0.050246,0.098522,0.057143,0.056158,0.31133,0.37734,166129,116072.82,7.0679,25.025,47.882,26.01,14.483,51.724,26.108,14.778,11.33,0,0
HIDROLASES,51083.8,0,0,0,0,0.279793,0.321244,0.398964,0.07513,0.07513,0.064767,0.028497,0.069948,0.284974,0.367876,41830,42455.11,7.1489,30.311,53.368,30.829,9.067,51.036,28.238,14.767,13.472,0,0
HIDROLASES,38873.3,0,0,0,0,0.276224,0.527972,0.195804,0.055944,0.101399,0.062937,0.066434,0.066434,0.276224,0.370629,259770,32184.44,5.2471,24.825,50.35,28.322,11.888,51.399,29.371,14.336,15.035,0,0
HIDROLASES,38873.3,0,0,0,0,0.276224,0.531469,0.192308,0.055944,0.101399,0.062937,0.066434,0.066434,0.276224,0.370629,253890,32184.44,5.2471,24.825,50.35,28.322,11.888,51.399,29.371,14.336,15.035,0,0
HIDROLASES,39777,0,0,0,0,0.273356,0.564014,0.16263,0.086505,0.076125,0.086505,0.051903,0.038062,0.321799,0.33218,275937,33160.06,8.5367,25.26,46.713,24.913,12.111,54.325,29.758,16.609,13.149,0,0
HIDROLASES,17355.9,0,0,0,0,0.271318,0.503876,0.224806,0.077519,0.093023,0.031008,0.007752,0.023256,0.302326,0.356589,60633,14664.29,5.2154,33.333,46.512,20.93,16.279,47.287,28.682,13.953,14.729,0,0
HIDROLASES,41151.8,0,0,0,0,0.269737,0.421053,0.309211,0.092105,0.036184,0.088816,0.055921,0.059211,0.322368,0.394737,295728,34166.1,6.4457,27.961,47.039,28.618,14.474,58.553,26.316,14.145,12.171,0,0
HIDROLASES,19596.4,0,0,0,0,0.269737,0.611842,0.118421,0.098684,0.046053,0.098684,0.078947,0.078947,0.309211,0.421053,88179,16500.54,3.9623,34.211,56.579,23.684,9.868,56.579,22.368,7.237,15.132,0,0
HIDROLASES,17156.5,0,0,0,0,0.269231,0.576923,0.153846,0.02521,0.159664,0.109244,0.016807,0.033613,0.201923,0.548077,6173,14121.47,11.0388,19.328,34.454,26.05,10.084,39.496,38.655,27.731,10.924,0,0
HIDROLASES,30412.9,0,0,0,0,0.268722,0.475771,0.255507,0.088106,0.101322,0.110132,0.022026,0.079295,0.317181,0.348018,19708,24960.55,8.4392,27.753,51.982,31.718,8.811,49.78,27.313,15.419,11.894,0,0
HIDROLASES,20278.2,0,0,0,0,0.268456,0.489933,0.241611,0.067114,0.154362,0.073826,0.040268,0.067114,0.221477,0.375839,8422,16815.28,9.9814,26.846,45.638,25.503,10.067,46.98,34.899,21.477,13.423,0,0
HIDROLASES,55490.1,0,0,0,0,0.266033,0.501188,0.232779,0.092637,0.038005,0.092637,0.07601,0.049881,0.315914,0.425178,417459,46247.84,7.412,30.641,52.732,26.366,12.352,57.482,20.19,11.639,8.551,0,0
HIDROLASES,55490.1,0,0,0,0,0.263658,0.496437,0.239905,0.092637,0.038005,0.092637,0.07601,0.049881,0.315914,0.425178,414120,46247.84,7.412,30.641,52.732,26.366,12.352,57.482,20.19,11.639,8.551,0,0
HIDROLASES,73203.5,0,0,0,0,0.261818,0.467273,0.270909,0.090909,0.074545,0.08,0.047273,0.052727,0.283636,0.372727,65294,60823.97,5.4143,27.273,51.091,29.091,10.364,54.727,26.182,12.909,13.273,0,0
HIDROLASES,50338.2,0,0,0,0,0.248691,0.395288,0.356021,0.08377,0.060209,0.073298,0.044503,0.034031,0.301047,0.348168,38666,42447.74,5.0219,27.487,52.618,25.654,9.948,50.785,30.105,14.398,15.707,0,0
HIDROLASES,17156.5,0,0,0,0,0.240964,0.361446,0.39759,0.02521,0.159664,0.109244,0.016807,0.033613,0.337349,0.349398,6173,14121.47,11.0388,19.328,34.454,26.05,10.084,39.496,38.655,27.731,10.924,0,0
HIDROLASES,48192.5,0,0,0,0,0.24,0.456,0.304,0.122667,0.013333,0.061333,0.061333,0.08,0.288,0.44,392265,40414.63,6.4398,32.8,58.133,29.067,9.867,58.133,21.6,11.467,10.133,0,0
HIDROLASES,23347,0,0,0,0,0.24,0.548571,0.211429,0.074286,0.08,0.074286,0.022857,0.062857,0.297143,0.32,74211,19698.23,6.1302,28,49.714,22.286,8,43.429,32.571,16.571,16,0,0
HIDROLASES,23347,0,0,0,0,0.24,0.548571,0.211429,0.074286,0.08,0.074286,0.022857,0.062857,0.297143,0.32,74502,19698.23,6.1302,28,49.714,22.286,8,43.429,32.571,16.571,16,0,0
HIDROLASES,34396.1,0,0,0,0,0.239216,0.45098,0.309804,0.070588,0.039216,0.07451,0.05098,0.05098,0.309804,0.376471,26317,28600.62,5.4227,27.843,47.451,30.98,10.588,54.902,29.412,14.51,14.902,0,0
